TITLE = "Bivariate normal distribution density"
VARIABLES = "y", "x", "z"
ZONE T = "Numerical", I = 100, J = 100, F = Point
-9.9 -9.7 0.00484759
-9.9 -9.6 0.00488881
-9.9 -9.5 0.00492972
-9.9 -9.4 0.00497031
-9.9 -9.3 0.00501056
-9.9 -9.2 0.00505047
-9.9 -9.1 0.00509002
-9.9 -9 0.00512919
-9.9 -8.9 0.00516798
-9.9 -8.8 0.00520636
-9.9 -8.7 0.00524433
-9.9 -8.6 0.00528188
-9.9 -8.5 0.00531898
-9.9 -8.4 0.00535563
-9.9 -8.3 0.00539181
-9.9 -8.2 0.00542751
-9.9 -8.1 0.00546273
-9.9 -8 0.00549743
-9.9 -7.9 0.00553162
-9.9 -7.8 0.00556528
-9.9 -7.7 0.0055984
-9.9 -7.6 0.00563097
-9.9 -7.5 0.00566297
-9.9 -7.4 0.00569439
-9.9 -7.3 0.00572522
-9.9 -7.2 0.00575545
-9.9 -7.1 0.00578508
-9.9 -7 0.00581407
-9.9 -6.9 0.00584244
-9.9 -6.8 0.00587016
-9.9 -6.7 0.00589722
-9.9 -6.6 0.00592362
-9.9 -6.5 0.00594935
-9.9 -6.4 0.00597439
-9.9 -6.3 0.00599873
-9.9 -6.2 0.00602237
-9.9 -6.1 0.0060453
-9.9 -6 0.00606751
-9.9 -5.9 0.00608898
-9.9 -5.8 0.00610972
-9.9 -5.7 0.00612971
-9.9 -5.6 0.00614895
-9.9 -5.5 0.00616742
-9.9 -5.4 0.00618513
-9.9 -5.3 0.00620206
-9.9 -5.2 0.00621821
-9.9 -5.1 0.00623356
-9.9 -5 0.00624812
-9.9 -4.9 0.00626189
-9.9 -4.8 0.00627484
-9.9 -4.7 0.00628698
-9.9 -4.6 0.00629831
-9.9 -4.5 0.00630882
-9.9 -4.4 0.0063185
-9.9 -4.3 0.00632735
-9.9 -4.2 0.00633537
-9.9 -4.1 0.00634255
-9.9 -4 0.0063489
-9.9 -3.9 0.0063544
-9.9 -3.8 0.00635906
-9.9 -3.7 0.00636288
-9.9 -3.6 0.00636585
-9.9 -3.5 0.00636797
-9.9 -3.4 0.00636925
-9.9 -3.3 0.00636967
-9.9 -3.2 0.00636925
-9.9 -3.1 0.00636797
-9.9 -3 0.00636585
-9.9 -2.9 0.00636288
-9.9 -2.8 0.00635906
-9.9 -2.7 0.0063544
-9.9 -2.6 0.0063489
-9.9 -2.5 0.00634255
-9.9 -2.4 0.00633537
-9.9 -2.3 0.00632735
-9.9 -2.2 0.0063185
-9.9 -2.1 0.00630882
-9.9 -2 0.00629831
-9.9 -1.9 0.00628698
-9.9 -1.8 0.00627484
-9.9 -1.7 0.00626189
-9.9 -1.6 0.00624812
-9.9 -1.5 0.00623356
-9.9 -1.4 0.00621821
-9.9 -1.3 0.00620206
-9.9 -1.2 0.00618513
-9.9 -1.1 0.00616742
-9.9 -1 0.00614895
-9.9 -0.9 0.00612971
-9.9 -0.8 0.00610972
-9.9 -0.7 0.00608898
-9.9 -0.6 0.00606751
-9.9 -0.5 0.0060453
-9.9 -0.4 0.00602237
-9.9 -0.3 0.00599873
-9.9 -0.2 0.00597439
-9.9 -0.1 0.00594935
-9.9 -1.87905e-14 0.00592362
-9.9 0.1 0.00589722
-9.9 0.2 0.00587016
-9.9 0.3 0.00584244
-9.9 0.4 0.00581407
-9.9 0.5 0.00578508
-9.9 0.6 0.00575545
-9.9 0.7 0.00572522
-9.9 0.8 0.00569439
-9.9 0.9 0.00566297
